uid,id_str,volume,chapter_no,subject_code,question_no,type,answer_mcq,answer_msq,answer_nat,tolerance_abs,source_pdf,source_page,source_line_index
v2:6.7.33,6.7.33,2,6,7,33,MCQ,C,,,,volume2,431,26
v2:6.7.34,6.7.34,2,6,7,34,MSQ,,A;B;C,,,volume2,431,26
v2:6.7.35,6.7.35,2,6,7,35,MCQ,C,,,,volume2,431,26
v2:6.7.37,6.7.37,2,6,7,37,MCQ,D,,,,volume2,431,26
v2:6.7.38,6.7.38,2,6,7,38,MCQ,C,,,,volume2,431,27
v2:6.7.39,6.7.39,2,6,7,39,MCQ,A,,,,volume2,431,27
v2:6.7.40,6.7.40,2,6,7,40,MCQ,D,,,,volume2,431,27
v2:6.8.1,6.8.1,2,6,8,1,MCQ,C,,,,volume2,431,27
v2:6.8.2,6.8.2,2,6,8,2,MSQ,,A;C,,,volume2,431,27
v2:6.9.1,6.9.1,2,6,9,1,MCQ,C,,,,volume2,431,28
v2:6.9.2,6.9.2,2,6,9,2,NAT,,,1034.0,0.01,volume2,431,28
v2:6.9.3,6.9.3,2,6,9,3,MCQ,B,,,,volume2,431,28
v2:6.10.3,6.10.3,2,6,10,3,MCQ,D,,,,volume2,431,29
v2:6.10.4,6.10.4,2,6,10,4,MCQ,D,,,,volume2,431,29
v2:6.10.5,6.10.5,2,6,10,5,MCQ,A,,,,volume2,431,29
v2:6.10.6,6.10.6,2,6,10,6,MCQ,C,,,,volume2,431,29
v2:6.11.1,6.11.1,2,6,11,1,MCQ,C,,,,volume2,431,29
v2:6.11.4,6.11.4,2,6,11,4,NAT,,,33.33,0.01,volume2,431,30
v2:6.11.7,6.11.7,2,6,11,7,MCQ,A,,,,volume2,431,31
v2:6.11.8,6.11.8,2,6,11,8,MCQ,C,,,,volume2,431,31
v2:6.11.9,6.11.9,2,6,11,9,MCQ,D,,,,volume2,431,31
v2:6.11.10,6.11.10,2,6,11,10,NAT,,,3.0,0.01,volume2,431,31
v2:6.11.12,6.11.12,2,6,11,12,MCQ,B,,,,volume2,431,32
v2:6.11.13,6.11.13,2,6,11,13,MCQ,A,,,,volume2,431,32
v2:6.11.14,6.11.14,2,6,11,14,MCQ,A,,,,volume2,431,32
v2:6.11.15,6.11.15,2,6,11,15,MCQ,D,,,,volume2,431,32
v2:6.11.16,6.11.16,2,6,11,16,MCQ,D,,,,volume2,431,32
v2:6.12.2,6.12.2,2,6,12,2,MCQ,B,,,,volume2,431,33
v2:6.12.3,6.12.3,2,6,12,3,MCQ,B,,,,volume2,431,33
v2:6.12.4,6.12.4,2,6,12,4,MCQ,A,,,,volume2,431,33
v2:6.13.1,6.13.1,2,6,13,1,MCQ,D,,,,volume2,431,34
v2:6.13.2,6.13.2,2,6,13,2,MCQ,C,,,,volume2,431,34
v2:6.14.2,6.14.2,2,6,14,2,MCQ,C,,,,volume2,431,34
v2:6.14.3,6.14.3,2,6,14,3,MCQ,A,,,,volume2,431,34
v2:6.14.4,6.14.4,2,6,14,4,MCQ,B,,,,volume2,431,35
v2:6.14.5,6.14.5,2,6,14,5,NAT,,,2.0,0.01,volume2,431,35
v2:6.14.6,6.14.6,2,6,14,6,MCQ,D,,,,volume2,431,35
v2:6.15.1,6.15.1,2,6,15,1,MCQ,C,,,,volume2,431,35
v2:6.15.6,6.15.6,2,6,15,6,MCQ,C,,,,volume2,431,36
v2:6.15.7,6.15.7,2,6,15,7,MCQ,D,,,,volume2,431,36
v2:6.15.8,6.15.8,2,6,15,8,MCQ,D,,,,volume2,431,37
v2:6.15.9,6.15.9,2,6,15,9,MCQ,D,,,,volume2,431,37
v2:6.15.10,6.15.10,2,6,15,10,MCQ,C,,,,volume2,431,37
v2:6.15.11,6.15.11,2,6,15,11,MCQ,B,,,,volume2,431,37
v2:6.15.12,6.15.12,2,6,15,12,MCQ,C,,,,volume2,431,37
v2:6.16.2,6.16.2,2,6,16,2,MSQ,,B;C,,,volume2,432,0
v2:6.16.5,6.16.5,2,6,16,5,MSQ,,B;C,,,volume2,432,0
v2:6.16.6,6.16.6,2,6,16,6,MCQ,B,,,,volume2,432,1
v2:6.16.7,6.16.7,2,6,16,7,MCQ,A,,,,volume2,432,1
v2:6.17.1,6.17.1,2,6,17,1,MCQ,B,,,,volume2,432,1
v2:6.17.2,6.17.2,2,6,17,2,MCQ,A,,,,volume2,432,1
v2:6.17.3,6.17.3,2,6,17,3,NAT,,,-7.75,0.01,volume2,432,1
v2:6.17.4,6.17.4,2,6,17,4,MCQ,C,,,,volume2,432,2
v2:6.17.5,6.17.5,2,6,17,5,MCQ,B,,,,volume2,432,2
v2:6.17.6,6.17.6,2,6,17,6,MCQ,C,,,,volume2,432,2
v2:6.17.7,6.17.7,2,6,17,7,MCQ,B,,,,volume2,432,2
v2:6.17.8,6.17.8,2,6,17,8,MSQ,,A;B;C,,,volume2,432,2
v2:6.18.1,6.18.1,2,6,18,1,MCQ,D,,,,volume2,432,3
v2:6.18.6,6.18.6,2,6,18,6,MCQ,C,,,,volume2,432,4
v2:6.18.7,6.18.7,2,6,18,7,MCQ,C,,,,volume2,432,4
v2:6.18.8,6.18.8,2,6,18,8,MCQ,B,,,,volume2,432,4
v2:6.18.9,6.18.9,2,6,18,9,MCQ,D,,,,volume2,432,4
v2:6.18.10,6.18.10,2,6,18,10,MCQ,A,,,,volume2,432,4
v2:6.18.11,6.18.11,2,6,18,11,MCQ,B,,,,volume2,432,5
v2:6.18.12,6.18.12,2,6,18,12,MCQ,C,,,,volume2,432,5
v2:6.18.13,6.18.13,2,6,18,13,MCQ,A,,,,volume2,432,5
v2:6.18.14,6.18.14,2,6,18,14,MCQ,B,,,,volume2,432,5
v2:6.18.15,6.18.15,2,6,18,15,NAT,,,1.0,0.01,volume2,432,5
v2:6.18.16,6.18.16,2,6,18,16,MCQ,A,,,,volume2,432,6
v2:6.18.17,6.18.17,2,6,18,17,MSQ,,A;D,,,volume2,432,6
v2:6.18.18,6.18.18,2,6,18,18,MCQ,D,,,,volume2,432,6
v2:6.18.19,6.18.19,2,6,18,19,MCQ,A,,,,volume2,432,6
v2:6.18.20,6.18.20,2,6,18,20,MCQ,C,,,,volume2,432,6
v2:6.19.1,6.19.1,2,6,19,1,MCQ,C,,,,volume2,432,7
v2:6.19.2,6.19.2,2,6,19,2,MCQ,C,,,,volume2,432,7
v2:6.19.3,6.19.3,2,6,19,3,MCQ,B,,,,volume2,432,7
v2:6.19.4,6.19.4,2,6,19,4,MCQ,B,,,,volume2,432,7
v2:6.19.5,6.19.5,2,6,19,5,MCQ,C,,,,volume2,432,7
v2:6.20.2,6.20.2,2,6,20,2,MCQ,B,,,,volume2,432,8
v2:6.20.3,6.20.3,2,6,20,3,MCQ,B,,,,volume2,432,8
v2:6.20.4,6.20.4,2,6,20,4,MCQ,B,,,,volume2,432,8
v2:6.21.2,6.21.2,2,6,21,2,MCQ,A,,,,volume2,432,9
v2:6.22.3,6.22.3,2,6,22,3,NAT,,,9.0,0.01,volume2,432,9
v2:6.22.5,6.22.5,2,6,22,5,MCQ,A,,,,volume2,432,10
v2:6.22.6,6.22.6,2,6,22,6,MCQ,B,,,,volume2,432,10
v2:6.22.7,6.22.7,2,6,22,7,MCQ,B,,,,volume2,432,10
v2:6.22.8,6.22.8,2,6,22,8,MCQ,A,,,,volume2,432,10
v2:6.22.9,6.22.9,2,6,22,9,MCQ,A,,,,volume2,432,10
v2:6.22.10,6.22.10,2,6,22,10,MCQ,B,,,,volume2,432,11
v2:6.22.11,6.22.11,2,6,22,11,NAT,,,3.0,0.01,volume2,432,11
v2:6.22.12,6.22.12,2,6,22,12,NAT,,,6.0,0.01,volume2,432,11
v2:6.22.13,6.22.13,2,6,22,13,MSQ,,A;B,,,volume2,432,11
v2:6.22.14,6.22.14,2,6,22,14,MCQ,A,,,,volume2,432,11
v2:6.22.15,6.22.15,2,6,22,15,MCQ,A,,,,volume2,432,12
v2:6.23.2,6.23.2,2,6,23,2,MCQ,C,,,,volume2,432,12
v2:6.23.3,6.23.3,2,6,23,3,MCQ,C,,,,volume2,432,12
v2:6.23.4,6.23.4,2,6,23,4,MCQ,A,,,,volume2,432,12
v2:6.23.5,6.23.5,2,6,23,5,MCQ,C,,,,volume2,432,13
v2:6.23.6,6.23.6,2,6,23,6,MCQ,D,,,,volume2,432,13
v2:6.23.7,6.23.7,2,6,23,7,NAT,,,5.0,0.01,volume2,432,13
v2:6.23.8,6.23.8,2,6,23,8,MCQ,A,,,,volume2,432,13
v2:6.23.9,6.23.9,2,6,23,9,MCQ,B,,,,volume2,432,13
v2:6.23.10,6.23.10,2,6,23,10,MCQ,C,,,,volume2,432,14
v2:6.23.11,6.23.11,2,6,23,11,NAT,,,4.0,0.01,volume2,432,14
v2:6.23.12,6.23.12,2,6,23,12,MCQ,D,,,,volume2,432,14
v2:6.23.13,6.23.13,2,6,23,13,MCQ,A,,,,volume2,432,14
v2:6.24.1,6.24.1,2,6,24,1,NAT,,,12.0,0.01,volume2,432,15
v2:6.24.3,6.24.3,2,6,24,3,NAT,,,9.0,0.01,volume2,432,15
v2:6.24.9,6.24.9,2,6,24,9,MCQ,C,,,,volume2,432,16
v2:6.24.10,6.24.10,2,6,24,10,MCQ,D,,,,volume2,432,16
v2:6.24.11,6.24.11,2,6,24,11,MCQ,C,,,,volume2,432,17
v2:6.24.12,6.24.12,2,6,24,12,MCQ,D,,,,volume2,432,17
v2:6.24.13,6.24.13,2,6,24,13,MCQ,C,,,,volume2,432,17
v2:6.24.14,6.24.14,2,6,24,14,MSQ,,A;C,,,volume2,432,17
v2:6.24.15,6.24.15,2,6,24,15,MCQ,C,,,,volume2,432,17
v2:6.24.16,6.24.16,2,6,24,16,MCQ,B,,,,volume2,432,18
v2:6.24.17,6.24.17,2,6,24,17,MCQ,C,,,,volume2,432,18
v2:6.24.18,6.24.18,2,6,24,18,MCQ,B,,,,volume2,432,18
v2:6.24.19,6.24.19,2,6,24,19,MCQ,D,,,,volume2,432,18
v2:6.24.20,6.24.20,2,6,24,20,MCQ,D,,,,volume2,432,18
v2:6.24.21,6.24.21,2,6,24,21,MCQ,B,,,,volume2,432,19
v2:6.24.23,6.24.23,2,6,24,23,MCQ,A,,,,volume2,432,19
v2:6.24.24,6.24.24,2,6,24,24,MCQ,D,,,,volume2,432,19
v2:6.24.25,6.24.25,2,6,24,25,MCQ,A,,,,volume2,432,19
v2:6.24.26,6.24.26,2,6,24,26,MCQ,A,,,,volume2,432,20
v2:6.24.27,6.24.27,2,6,24,27,MCQ,A,,,,volume2,432,20
v2:6.24.28,6.24.28,2,6,24,28,MCQ,A,,,,volume2,432,20
v2:6.24.29,6.24.29,2,6,24,29,MCQ,B,,,,volume2,432,20
v2:6.24.30,6.24.30,2,6,24,30,MCQ,C,,,,volume2,432,20
v2:6.24.31,6.24.31,2,6,24,31,MCQ,D,,,,volume2,432,21
v2:6.24.32,6.24.32,2,6,24,32,NAT,,,3.0,0.01,volume2,432,21
v2:6.24.33,6.24.33,2,6,24,33,MCQ,A,,,,volume2,432,21
v2:6.24.34,6.24.34,2,6,24,34,MCQ,B,,,,volume2,432,21
v2:6.24.35,6.24.35,2,6,24,35,NAT,,,5.0,0.01,volume2,432,21
v2:6.24.36,6.24.36,2,6,24,36,NAT,,,3.0,0.01,volume2,432,22
v2:6.24.37,6.24.37,2,6,24,37,NAT,,,5.0,0.01,volume2,432,22
v2:6.24.38,6.24.38,2,6,24,38,NAT,,,-11.0,0.01,volume2,432,22
v2:6.24.39,6.24.39,2,6,24,39,NAT,,,1.0,0.01,volume2,432,22
v2:6.24.40,6.24.40,2,6,24,40,MCQ,C,,,,volume2,432,22
v2:6.24.41,6.24.41,2,6,24,41,MCQ,D,,,,volume2,432,23
v2:6.24.43,6.24.43,2,6,24,43,MCQ,C,,,,volume2,432,23
v2:6.24.44,6.24.44,2,6,24,44,MCQ,C,,,,volume2,432,23
v2:6.24.45,6.24.45,2,6,24,45,MCQ,A,,,,volume2,432,23
v2:6.24.42,6.24.42,2,6,24,42,NAT,,,6.2446,0.01,volume2,432,"23,24"
v2:6.24.47,6.24.47,2,6,24,47,MSQ,,A;D,,,volume2,432,24
v2:6.24.48,6.24.48,2,6,24,48,NAT,,,3.0,0.01,volume2,432,24
v2:6.24.49,6.24.49,2,6,24,49,NAT,,,110.0,0.01,volume2,432,24
v2:6.24.50,6.24.50,2,6,24,50,MCQ,B,,,,volume2,432,24
v2:6.24.51,6.24.51,2,6,24,51,MSQ,,A;B;D,,,volume2,432,25
v2:6.24.52,6.24.52,2,6,24,52,MSQ,,B;D,,,volume2,432,25
v2:6.24.53,6.24.53,2,6,24,53,MCQ,B,,,,volume2,432,25
v2:6.24.54,6.24.54,2,6,24,54,MCQ,A,,,,volume2,432,25
v2:6.24.55,6.24.55,2,6,24,55,MCQ,A,,,,volume2,432,25
v2:6.24.56,6.24.56,2,6,24,56,MCQ,C,,,,volume2,432,26
v2:6.24.57,6.24.57,2,6,24,57,MCQ,A,,,,volume2,432,26
v2:6.24.58,6.24.58,2,6,24,58,MCQ,B,,,,volume2,432,26
v2:6.25.1,6.25.1,2,6,25,1,MCQ,C,,,,volume2,432,26
v2:6.25.2,6.25.2,2,6,25,2,MCQ,A,,,,volume2,432,26
v2:6.26.2,6.26.2,2,6,26,2,MCQ,D,,,,volume2,432,27
v2:6.26.3,6.26.3,2,6,26,3,MCQ,D,,,,volume2,432,27
v2:6.26.4,6.26.4,2,6,26,4,MCQ,B,,,,volume2,432,27
v2:6.27.1,6.27.1,2,6,27,1,NAT,,,250.0,0.01,volume2,432,27
v2:6.29.1,6.29.1,2,6,29,1,MCQ,D,,,,volume2,432,28
v2:6.30.1,6.30.1,2,6,30,1,MCQ,D,,,,volume2,432,28
v2:6.31.1,6.31.1,2,6,31,1,MCQ,B,,,,volume2,432,28
v2:6.31.3,6.31.3,2,6,31,3,MCQ,B,,,,volume2,432,29
v2:6.31.4,6.31.4,2,6,31,4,MCQ,A,,,,volume2,432,29
v2:7.1.1,7.1.1,2,7,1,1,MCQ,C,,,,volume2,521,25
v2:7.1.2,7.1.2,2,7,1,2,MCQ,B,,,,volume2,521,25
v2:7.1.3,7.1.3,2,7,1,3,MCQ,C,,,,volume2,521,25
v2:7.1.4,7.1.4,2,7,1,4,MSQ,,A;B,,,volume2,521,25
v2:7.2.1,7.2.1,2,7,2,1,NAT,,,2.0,0.01,volume2,521,26
v2:7.2.2,7.2.2,2,7,2,2,MCQ,A,,,,volume2,521,26
v2:7.2.3,7.2.3,2,7,2,3,MSQ,,A;B;C,,,volume2,521,26
v2:7.2.4,7.2.4,2,7,2,4,MCQ,A,,,,volume2,521,26
v2:7.3.3,7.3.3,2,7,3,3,MCQ,B,,,,volume2,521,27
v2:7.3.5,7.3.5,2,7,3,5,NAT,,,9.006,0.01,volume2,521,27
v2:7.3.6,7.3.6,2,7,3,6,MCQ,D,,,,volume2,521,27
v2:7.3.9,7.3.9,2,7,3,9,MCQ,D,,,,volume2,521,28
v2:7.3.10,7.3.10,2,7,3,10,MCQ,D,,,,volume2,521,28
v2:7.3.11,7.3.11,2,7,3,11,MCQ,A,,,,volume2,521,28
v2:7.3.12,7.3.12,2,7,3,12,NAT,,,800.0,0.01,volume2,521,29
v2:7.3.13,7.3.13,2,7,3,13,MCQ,A,,,,volume2,521,29
v2:7.3.14,7.3.14,2,7,3,14,MCQ,C,,,,volume2,521,29
v2:7.3.15,7.3.15,2,7,3,15,MCQ,B,,,,volume2,521,29
v2:7.3.16,7.3.16,2,7,3,16,MCQ,A,,,,volume2,521,29
v2:7.3.17,7.3.17,2,7,3,17,MCQ,B,,,,volume2,521,30
v2:7.3.18,7.3.18,2,7,3,18,MCQ,C,,,,volume2,521,30
v2:7.3.19,7.3.19,2,7,3,19,MCQ,C,,,,volume2,521,30
v2:7.3.20,7.3.20,2,7,3,20,MCQ,B,,,,volume2,521,30
v2:7.3.21,7.3.21,2,7,3,21,MCQ,B,,,,volume2,521,30
v2:7.3.22,7.3.22,2,7,3,22,MCQ,D,,,,volume2,521,31
v2:7.3.23,7.3.23,2,7,3,23,NAT,,,14020.0,0.01,volume2,521,31
v2:7.3.25,7.3.25,2,7,3,25,NAT,,,85.0,0.01,volume2,521,31
v2:7.3.26,7.3.26,2,7,3,26,NAT,,,4096.0,0.01,volume2,521,31
v2:7.3.27,7.3.27,2,7,3,27,NAT,,,30.06,0.01,volume2,521,32
v2:7.3.28,7.3.28,2,7,3,28,MCQ,C,,,,volume2,521,32
v2:7.3.29,7.3.29,2,7,3,29,MCQ,D,,,,volume2,521,32
v2:7.3.30,7.3.30,2,7,3,30,MCQ,B,,,,volume2,521,32
v2:7.3.31,7.3.31,2,7,3,31,MCQ,D,,,,volume2,521,32
v2:7.4.4,7.4.4,2,7,4,4,MCQ,C,,,,volume2,521,33
v2:7.4.5,7.4.5,2,7,4,5,MCQ,B,,,,volume2,521,33
v2:7.4.6,7.4.6,2,7,4,6,MCQ,D,,,,volume2,521,34
v2:7.4.7,7.4.7,2,7,4,7,MCQ,B,,,,volume2,521,34
v2:7.4.8,7.4.8,2,7,4,8,NAT,,,3.0,0.01,volume2,521,34
v2:7.4.9,7.4.9,2,7,4,9,NAT,,,10.0,0.01,volume2,521,34
v2:7.4.10,7.4.10,2,7,4,10,NAT,,,346.0,0.01,volume2,521,34
v2:7.4.11,7.4.11,2,7,4,11,MCQ,B,,,,volume2,521,35
v2:7.4.12,7.4.12,2,7,4,12,MCQ,C,,,,volume2,521,35
v2:7.4.13,7.4.13,2,7,4,13,MCQ,B,,,,volume2,521,35
v2:7.4.14,7.4.14,2,7,4,14,MCQ,C,,,,volume2,521,35
v2:7.5.2,7.5.2,2,7,5,2,MCQ,C,,,,volume2,521,36
v2:7.5.3,7.5.3,2,7,5,3,MCQ,D,,,,volume2,521,36
v2:7.5.5,7.5.5,2,7,5,5,MCQ,D,,,,volume2,521,36
v2:7.5.8,7.5.8,2,7,5,8,NAT,,,153.0,0.01,volume2,521,37
v2:7.5.9,7.5.9,2,7,5,9,MCQ,B,,,,volume2,521,37
v2:7.6.1,7.6.1,2,7,6,1,MCQ,C,,,,volume2,521,37
v2:7.6.2,7.6.2,2,7,6,2,MCQ,B,,,,volume2,521,37
v2:7.6.3,7.6.3,2,7,6,3,MCQ,C,,,,volume2,521,38
v2:7.6.4,7.6.4,2,7,6,4,NAT,,,31.0,0.01,volume2,521,38
v2:7.6.6,7.6.6,2,7,6,6,NAT,,,14.0,0.01,volume2,521,38
v2:7.6.7,7.6.7,2,7,6,7,MCQ,C,,,,volume2,521,38
v2:7.7.1,7.7.1,2,7,7,1,MCQ,A,,,,volume2,521,39
v2:7.7.2,7.7.2,2,7,7,2,MCQ,B,,,,volume2,521,39
v2:7.7.3,7.7.3,2,7,7,3,MCQ,C,,,,volume2,521,39
v2:7.7.4,7.7.4,2,7,7,4,MCQ,A,,,,volume2,521,39
v2:7.7.5,7.7.5,2,7,7,5,MCQ,A,,,,volume2,521,39
v2:7.7.6,7.7.6,2,7,7,6,MCQ,B,,,,volume2,522,0
v2:7.8.1,7.8.1,2,7,8,1,NAT,,,21.0,0.01,volume2,522,0
v2:7.9.1,7.9.1,2,7,9,1,MCQ,B,,,,volume2,522,0
v2:7.10.1,7.10.1,2,7,10,1,NAT,,,90.0,0.01,volume2,522,0
v2:7.10.2,7.10.2,2,7,10,2,MCQ,D,,,,volume2,522,1
v2:7.10.3,7.10.3,2,7,10,3,MCQ,A,,,,volume2,522,1
v2:7.10.4,7.10.4,2,7,10,4,MCQ,C,,,,volume2,522,1
v2:7.10.5,7.10.5,2,7,10,5,MCQ,C,,,,volume2,522,1
v2:7.10.6,7.10.6,2,7,10,6,MCQ,D,,,,volume2,522,1
v2:7.11.1,7.11.1,2,7,11,1,NAT,,,65468.0,0.01,volume2,522,2
v2:7.12.1,7.12.1,2,7,12,1,NAT,,,3.2,0.01,volume2,522,2
v2:7.12.3,7.12.3,2,7,12,3,MCQ,B,,,,volume2,522,2
v2:7.12.4,7.12.4,2,7,12,4,MCQ,B,,,,volume2,522,2
v2:7.12.5,7.12.5,2,7,12,5,NAT,,,10000.0,0.01,volume2,522,3
v2:7.12.6,7.12.6,2,7,12,6,MCQ,A,,,,volume2,522,3
v2:7.12.7,7.12.7,2,7,12,7,MCQ,C,,,,volume2,522,3
v2:7.12.8,7.12.8,2,7,12,8,MCQ,C,,,,volume2,522,3
v2:7.12.9,7.12.9,2,7,12,9,MCQ,B,,,,volume2,522,3
v2:7.12.10,7.12.10,2,7,12,10,MCQ,B,,,,volume2,522,4
v2:7.13.1,7.13.1,2,7,13,1,NAT,,,11.0,0.01,volume2,522,4
v2:7.14.1,7.14.1,2,7,14,1,MCQ,A,,,,volume2,522,4
v2:7.14.2,7.14.2,2,7,14,2,MCQ,C,,,,volume2,522,4
v2:7.14.3,7.14.3,2,7,14,3,MCQ,B,,,,volume2,522,4
v2:7.15.1,7.15.1,2,7,15,1,NAT,,,6.0,0.01,volume2,522,5
v2:7.16.2,7.16.2,2,7,16,2,MCQ,B,,,,volume2,522,5
v2:7.16.3,7.16.3,2,7,16,3,MCQ,B,,,,volume2,522,5
v2:7.16.4,7.16.4,2,7,16,4,MCQ,C,,,,volume2,522,5
v2:7.16.5,7.16.5,2,7,16,5,MCQ,C,,,,volume2,522,6
v2:7.16.6,7.16.6,2,7,16,6,MCQ,A,,,,volume2,522,6
v2:7.16.8,7.16.8,2,7,16,8,MCQ,C,,,,volume2,522,6
v2:7.16.9,7.16.9,2,7,16,9,MCQ,C,,,,volume2,522,6
v2:7.16.10,7.16.10,2,7,16,10,MCQ,B,,,,volume2,522,7
v2:7.16.11,7.16.11,2,7,16,11,MCQ,A,,,,volume2,522,7
v2:7.16.12,7.16.12,2,7,16,12,MCQ,C,,,,volume2,522,7
v2:7.16.13,7.16.13,2,7,16,13,MCQ,B,,,,volume2,522,7
v2:7.16.14,7.16.14,2,7,16,14,MCQ,A,,,,volume2,522,7
v2:7.16.15,7.16.15,2,7,16,15,MCQ,C,,,,volume2,522,8
v2:7.16.16,7.16.16,2,7,16,16,MCQ,A,,,,volume2,522,8
v2:7.16.17,7.16.17,2,7,16,17,MCQ,A,,,,volume2,522,8
v2:7.16.18,7.16.18,2,7,16,18,MCQ,B,,,,volume2,522,8
v2:7.16.19,7.16.19,2,7,16,19,NAT,,,7.0,0.01,volume2,522,8
v2:7.16.20,7.16.20,2,7,16,20,MCQ,D,,,,volume2,522,9
v2:7.16.21,7.16.21,2,7,16,21,NAT,,,6.0,0.01,volume2,522,9
v2:7.16.22,7.16.22,2,7,16,22,MCQ,A,,,,volume2,522,9
v2:7.16.23,7.16.23,2,7,16,23,NAT,,,1.0,0.01,volume2,522,9
v2:7.16.24,7.16.24,2,7,16,24,MCQ,D,,,,volume2,522,9
v2:7.16.25,7.16.25,2,7,16,25,MCQ,B,,,,volume2,522,10
v2:7.16.26,7.16.26,2,7,16,26,MSQ,,A;C,,,volume2,522,10
v2:7.16.27,7.16.27,2,7,16,27,NAT,,,4108.0,0.01,volume2,522,10
v2:7.16.28,7.16.28,2,7,16,28,NAT,,,0.6,0.01,volume2,522,10
v2:7.16.29,7.16.29,2,7,16,29,NAT,,,4096.0,0.01,volume2,522,10
v2:7.16.30,7.16.30,2,7,16,30,MCQ,D,,,,volume2,522,11
v2:7.16.31,7.16.31,2,7,16,31,MCQ,C,,,,volume2,522,11
v2:7.16.32,7.16.32,2,7,16,32,MCQ,A,,,,volume2,522,11
v2:7.16.33,7.16.33,2,7,16,33,MCQ,B,,,,volume2,522,11
v2:7.18.1,7.18.1,2,7,18,1,MCQ,B,,,,volume2,522,12
v2:7.18.2,7.18.2,2,7,18,2,MCQ,C,,,,volume2,522,12
v2:7.18.3,7.18.3,2,7,18,3,MCQ,B,,,,volume2,522,12
v2:7.18.4,7.18.4,2,7,18,4,MSQ,,B;C;D,,,volume2,522,13
v2:7.18.5,7.18.5,2,7,18,5,MCQ,B,,,,volume2,522,13
v2:7.19.4,7.19.4,2,7,19,4,MCQ,C,,,,volume2,522,14
v2:7.19.5,7.19.5,2,7,19,5,MCQ,B,,,,volume2,522,14
v2:7.19.6,7.19.6,2,7,19,6,MCQ,A,,,,volume2,522,14
v2:7.19.7,7.19.7,2,7,19,7,MCQ,D,,,,volume2,522,14
v2:7.19.8,7.19.8,2,7,19,8,MCQ,A,,,,volume2,522,14
v2:7.19.10,7.19.10,2,7,19,10,NAT,,,19.0,0.01,volume2,522,15
v2:7.19.11,7.19.11,2,7,19,11,MCQ,B,,,,volume2,522,15
v2:7.19.12,7.19.12,2,7,19,12,MCQ,D,,,,volume2,522,15
v2:7.19.13,7.19.13,2,7,19,13,MCQ,A,,,,volume2,522,15
v2:7.19.14,7.19.14,2,7,19,14,MCQ,B,,,,volume2,522,16
v2:7.19.15,7.19.15,2,7,19,15,MCQ,A,,,,volume2,522,16
v2:7.19.16,7.19.16,2,7,19,16,MCQ,B,,,,volume2,522,16
v2:7.19.17,7.19.17,2,7,19,17,MCQ,A,,,,volume2,522,16
v2:7.19.18,7.19.18,2,7,19,18,MCQ,B,,,,volume2,522,16
v2:7.19.19,7.19.19,2,7,19,19,MCQ,C,,,,volume2,522,17
v2:7.19.20,7.19.20,2,7,19,20,MCQ,D,,,,volume2,522,17
v2:7.19.21,7.19.21,2,7,19,21,MCQ,A,,,,volume2,522,17
v2:7.19.22,7.19.22,2,7,19,22,MCQ,C,,,,volume2,522,17
v2:7.19.23,7.19.23,2,7,19,23,MCQ,B,,,,volume2,522,17
v2:7.19.24,7.19.24,2,7,19,24,NAT,,,7.2,0.01,volume2,522,18
v2:7.19.25,7.19.25,2,7,19,25,NAT,,,1000.0,0.01,volume2,522,18
v2:7.19.26,7.19.26,2,7,19,26,NAT,,,5.5,0.01,volume2,522,18
v2:7.19.27,7.19.27,2,7,19,27,NAT,,,12.0,0.01,volume2,522,18
v2:7.19.28,7.19.28,2,7,19,28,MCQ,D,,,,volume2,522,18
v2:7.19.29,7.19.29,2,7,19,29,MCQ,C,,,,volume2,522,19
v2:7.19.30,7.19.30,2,7,19,30,MCQ,A,,,,volume2,522,19
v2:7.19.31,7.19.31,2,7,19,31,NAT,,,8.25,0.01,volume2,522,19
v2:7.19.32,7.19.32,2,7,19,32,NAT,,,3.0,0.01,volume2,522,19
v2:7.19.33,7.19.33,2,7,19,33,NAT,,,29.0,0.01,volume2,522,19
v2:7.19.34,7.19.34,2,7,19,34,NAT,,,2.0,0.01,volume2,522,20
v2:7.19.35,7.19.35,2,7,19,35,MCQ,C,,,,volume2,522,20
v2:5.25.5,5.25.5,2,5,25,5,NAT,,,26.0,0.01,volume2,522,20
v2:7.19.37,7.19.37,2,7,19,37,NAT,,,12.0,0.01,volume2,522,20
v2:7.19.39,7.19.39,2,7,19,39,MCQ,D,,,,volume2,522,21
v2:7.19.40,7.19.40,2,7,19,40,MSQ,,C;D,,,volume2,522,21
v2:7.19.41,7.19.41,2,7,19,41,MSQ,,B;C,,,volume2,522,21
v2:7.19.42,7.19.42,2,7,19,42,MCQ,B,,,,volume2,522,21
v2:7.19.43,7.19.43,2,7,19,43,MCQ,A,,,,volume2,522,21
v2:7.19.44,7.19.44,2,7,19,44,MCQ,D,,,,volume2,522,22
v2:7.19.45,7.19.45,2,7,19,45,MCQ,D,,,,volume2,522,22
v2:7.19.47,7.19.47,2,7,19,47,MCQ,D,,,,volume2,522,22
v2:7.19.48,7.19.48,2,7,19,48,MCQ,C,,,,volume2,522,22
v2:7.20.1,7.20.1,2,7,20,1,MCQ,D,,,,volume2,522,23
v2:7.20.10,7.20.10,2,7,20,10,MCQ,C,,,,volume2,522,24
v2:7.20.11,7.20.11,2,7,20,11,MCQ,C,,,,volume2,522,25
